,phrase,label,sentiment,subjectivity,language,count
the current year,the current year,DATE,,,en,1.0
Tauferer,Tauferer,NORP,,,en,1.0
Rieserferner,Rieserferner,NORP,,,en,1.0
Riesernock,Riesernock,NORP,,,en,1.0
Hungarian,Hungarian,NORP,,,en,1.0
tens of thousands,tens of thousands,CARDINAL,,,en,1.0
New Year's Day,New Year's Day,EVENT,,,en,1.0
900 meters,900 meters,QUANTITY,,,en,1.0
the Spengler Cup,the Spengler Cup,EVENT,,,en,1.0
French,French,NORP,,,en,1.0
2011,2011,DATE,,,en,1.0
15 years,15 years,DATE,,,en,1.0
December,December,DATE,,,en,1.0
Coldest Christmas,Coldest Christmas,DATE,,,en,1.0
three,three,CARDINAL,,,en,1.0
Winter Games,Winter Games,EVENT,,,en,1.0
Alpine Passes,Alpine Passes,WORK_OF_ART,,,en,1.0
Christmas week,Christmas week,DATE,,,en,1.0
Dec. 16,Dec. 16,DATE,,,en,1.0
25,25,CARDINAL,,,en,1.0
billions,billions,CARDINAL,,,en,1.0
the coming days,the coming days,DATE,,,en,1.0
autumn,autumn,DATE,,,en,1.0
the holidays,the holidays,DATE,,,en,1.0
the past few days,the past few days,DATE,,,en,1.0
This week,This week,DATE,,,en,1.0
